Hit	#	query_length	percent_match	strand_orient.	NA	NA	CIGAR_format	query_id	database_id
H	213	245	99.6	-	0	0	64I245M423I	1cec8be257c8232a00f8b59ed1f00a70	Mada.1498.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1c53d9ecec60fbbb8f747b2045fadaec	*
N	*	*	*	.	*	*	*	1cc26aa1f35ba2be847b6dd84b6fdfc7	*
N	*	*	*	.	*	*	*	1cdcfa735a7eb156771e4e4797f399ff	*
N	*	*	*	.	*	*	*	1cc5d736bf6aa03714b242922f7e59eb	*
N	*	*	*	.	*	*	*	1d24f5c8863da1ebba9f3430eeace11f	*
H	967	245	99.2	+	0	0	475I245M685I	1d6a7fb60171c8e7b4dbdd15c3aad0fa	HP11L.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1d2db694077109be8f1b34ab0d13d452	*
H	966	245	99.6	+	0	0	414I245M691I	1d8e1558439858e9f014696bb95f1a9b	HP11E.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1d33f2ed29bcff19387ce2d21bcc8ed6	*
N	*	*	*	.	*	*	*	1d6726c8679267b4460de29f501d8fc4	*
N	*	*	*	.	*	*	*	1d65ff47c2708d893e495a1eeca80401	*
H	1165	245	100	-	0	0	71I245M361I	1d75d8d522bd70f988f422f0a6cd7e21	Mada.276.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1d7498f1e0ef513e1ef5c755d5127b39	*
N	*	*	*	.	*	*	*	1d77931e6158aa6913c3b2bc329312ca	*
N	*	*	*	.	*	*	*	1d8a0386063ef3da7557bc76095e34ab	*
N	*	*	*	.	*	*	*	1d79d3ce580de006844df0ffcaccba4d	*
H	972	245	99.6	+	0	0	469I245M688I	1ddda75556ff863d26a19ce7aa8639ac	CH24-3.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1d9cf236f28da0a826b73ef258fe9838	*
H	480	245	99.6	-	0	0	46I245M480I	1e9533ae7a1527790ff733883bf6945e	DE_0592.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	1da1ead1916faa025da2dda9b8578de4	*
H	814	245	100	-	0	0	619I245M413I	1eaacda2c1e4d8e5d96c1f0aa076b557	Panama127F.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1d9d8bf881a683fa76464ac699ee982b	*
N	*	*	*	.	*	*	*	1dde3489ff017cbb0adae02c5a233296	*
N	*	*	*	.	*	*	*	1e0f3691db6b6c5758dbeb52ac2e3466	*
N	*	*	*	.	*	*	*	1ddb1800428a621b250f325861a52f46	*
N	*	*	*	.	*	*	*	1e33b4da55f8628bed2714dc22cdfb27	*
N	*	*	*	.	*	*	*	1e029088b77a9db4ba324d6fc39b67cc	*
N	*	*	*	.	*	*	*	1e478cc9dd6f5cb5d2f1cbebe9ef2ae3	*
N	*	*	*	.	*	*	*	1e71f250a80718f9043c6a7ad83f0f41	*
N	*	*	*	.	*	*	*	1eb2dc0b8453cf4b407dadbefa82df10	*
N	*	*	*	.	*	*	*	1f0b50f8d81f2dd093a91fecba21bd21	*
N	*	*	*	.	*	*	*	1efa7015e222020aa7e63822eaebf357	*
N	*	*	*	.	*	*	*	1f0d6bed1fd6914baa6fdcd62e240969	*
N	*	*	*	.	*	*	*	1ee6ee736014b215eff309e5e11cdddf	*
N	*	*	*	.	*	*	*	1f2f54037937fca284271a948e634289	*
N	*	*	*	.	*	*	*	1f1e1cd433effa8792de85b69c153672	*
N	*	*	*	.	*	*	*	1f1c3aa3c716a46498852ff408ca9de2	*
N	*	*	*	.	*	*	*	1f119540d655f865beab28cc7bf9709b	*
N	*	*	*	.	*	*	*	1f2fd1b6d4bd2adef91065af76efebae	*
H	368	245	100	-	0	0	54I245M249I	1fe1ff1f5ae00727719b43da36045bfa	Mada.2950.Madagascar.Wild.Bd.Inhibitory
H	176	245	99.2	+	0	0	465I245M669I	1f61d30c6155427b8b76d933a1c69d4f	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	1f491a6081ff2ba92d560da39542cb36	*
N	*	*	*	.	*	*	*	1f4d11647df3d9a222dc2f20fc31ca75	*
N	*	*	*	.	*	*	*	1f43d3efe3db5cd72e071c44a2e5a25d	*
N	*	*	*	.	*	*	*	1f75fe4ce821ac953fb66e3379980b55	*
H	1184	245	99.6	+	0	0	421I245M693I	1febf717cf0f9f51ba0089373a4de9df	HP7F.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	1fa7c745a99c5fba629ad52a6953d8f4	*
N	*	*	*	.	*	*	*	1fb2d3a83e36dec237af58e2d7185a30	*
N	*	*	*	.	*	*	*	1fe9699a5a5026ba00872db97e3ab997	*
N	*	*	*	.	*	*	*	1fa3eba8836539350f6cfb387b715464	*
N	*	*	*	.	*	*	*	1f8d522ef43fae584570fedf7dd6ff13	*
N	*	*	*	.	*	*	*	1fd3df65a44811f2277c9cde0bd9b515	*
N	*	*	*	.	*	*	*	1ff19daaa11dafd2e34b62fe9ad62e76	*
H	306	245	99.6	-	0	0	582I245M378I	20cf675b37fc26b8894621c706bb1e5b	Panama142A2.Panama.Wild.Bd.Inhibitory
H	976	245	99.6	+	0	0	463I245M667I	20687b77a4a56499bf093c9c00f5ef33	Rb-14D.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	20842eed10c1585f54bdfd065e2fa318	*
N	*	*	*	.	*	*	*	20a0554decfe229fca784b250cc9c70b	*
N	*	*	*	.	*	*	*	20513b3da927d41afebad812ebe137b3	*
H	1258	245	99.2	+	0	0	464I245M680I	216dd9cd046a430669a8a3e8ba41515f	PRE15E.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2101335121498a4aef12d4960205b761	*
N	*	*	*	.	*	*	*	20d4b4241ad2c945cf5840633793eef6	*
N	*	*	*	.	*	*	*	20f55940097e9801e25a6996885c1210	*
N	*	*	*	.	*	*	*	20bbc12b95e48985ce49d2690c2ed1b4	*
N	*	*	*	.	*	*	*	2129e6b5de62daa5c1d622679d319c9f	*
N	*	*	*	.	*	*	*	21538c8c085bd7933d25f5fb2398abb4	*
N	*	*	*	.	*	*	*	20a3ff21372fc364abe408e88d148204	*
N	*	*	*	.	*	*	*	217ac2d08156061400d24f83051e2b44	*
N	*	*	*	.	*	*	*	21043b06628dd0370699dd2cf7a0ac9d	*
N	*	*	*	.	*	*	*	21a5e064a37e185cd28de37b095d6a19	*
N	*	*	*	.	*	*	*	21da49701ccfc32c01a63b430e78d5f2	*
N	*	*	*	.	*	*	*	21a6349aa6978b45c967493dcd864534	*
N	*	*	*	.	*	*	*	21ebd61ffc890b1050224150f11cc980	*
N	*	*	*	.	*	*	*	2207479b72b90b6f8c7db14ca0f1cec2	*
N	*	*	*	.	*	*	*	21cd24764b7ef0e8a4ef8da11747d1d1	*
N	*	*	*	.	*	*	*	21e01207cd8d17a7557872d8de509092	*
H	136	245	100	-	0	0	26I245M415I	2292bff9d51f62a58a73e17783d373ec	Mada.387.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2227cfedfc9fc3ef12b64231ebc7c16a	*
N	*	*	*	.	*	*	*	221ac7ce885ab93a52834afd4e282b0b	*
N	*	*	*	.	*	*	*	2220cacc2b65286111ec93cd2b03233f	*
H	282	245	100	-	0	0	580I245M404I	2359ec9a93a929e0a79a1d2f75548b0a	BFE9D.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	225650afc0c7d6efdb9f30cba7eea47d	*
N	*	*	*	.	*	*	*	225a11b02bc36f684c2f9a72cb10ae38	*
H	1073	245	99.6	+	0	0	409I245M622I	22ba713a71baf2f0ef5f66a107221ded	Panama64A.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	22915d3f4602a9153c836dc74d4d0681	*
N	*	*	*	.	*	*	*	231962858d6941a44e4a1db22354ab8e	*
N	*	*	*	.	*	*	*	231c2f5a3e9eaa6114b0f7a8477cf767	*
N	*	*	*	.	*	*	*	2331d811403d91410cc3a205ec69efef	*
N	*	*	*	.	*	*	*	23477bf55ea456c0a50cd1dc36b655ce	*
N	*	*	*	.	*	*	*	23742b2d839a54b7e4d54385fb2c1d67	*
H	306	245	99.6	-	0	0	582I245M378I	23e9d715d1c70e55cf76f3652d80e006	Panama142A2.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	236a8f59bd4fd42c889cf1f8dbed00de	*
N	*	*	*	.	*	*	*	235fdd64598ee356d2b547cf08bb43f5	*
N	*	*	*	.	*	*	*	23a8368fea50473fcf66e36915878abf	*
N	*	*	*	.	*	*	*	237c3bdeb21b2eb941b9513f9ded30ea	*
N	*	*	*	.	*	*	*	2377daa3b70f7410014c43fab84749f1	*
N	*	*	*	.	*	*	*	23a52b37a1dacf58f5089e664345eb4a	*
N	*	*	*	.	*	*	*	23cacbcc50bdd21addacb96c4f4bd271	*
N	*	*	*	.	*	*	*	241fa1d807a16f76381de9de96bfa085	*
N	*	*	*	.	*	*	*	243deed7d35ef847b08e827f8748b499	*
N	*	*	*	.	*	*	*	24246e493bceed6c2f4bd5b52a8b9c24	*
N	*	*	*	.	*	*	*	243c1b130a6c6d340907c792e4220612	*
N	*	*	*	.	*	*	*	247026d993a5ba7c76cb82d9bcd8b62e	*
N	*	*	*	.	*	*	*	24b698a5e8d62fea70aa94fb430a3e66	*
N	*	*	*	.	*	*	*	2476d04dcac08f92264ce5604e1b1624	*
N	*	*	*	.	*	*	*	24a7abc022f435e2906dec842cb671a0	*
N	*	*	*	.	*	*	*	24a309945e4d4da8f60d5d3b89d683ac	*
N	*	*	*	.	*	*	*	24acd00859b21ad85004c48c9e5cba3a	*
N	*	*	*	.	*	*	*	24d019c6cb2e62b9a3541b448e7b2cbd	*
N	*	*	*	.	*	*	*	24f8ef2942dd7e91618bb87c41f8265d	*
N	*	*	*	.	*	*	*	24d3eee9246113ea1c97b3af5b9ec496	*
N	*	*	*	.	*	*	*	2519803e238a66a773b7191251de865d	*
N	*	*	*	.	*	*	*	250aa99166eb0e33449147af361bf81a	*
N	*	*	*	.	*	*	*	25480063a4314cfa376389e104efe30d	*
N	*	*	*	.	*	*	*	253d2bcaf33463d2c85a65aa5e489bae	*
N	*	*	*	.	*	*	*	255d2b21cbbd59f050ea886183381886	*
N	*	*	*	.	*	*	*	25773a4151b484c0722fb049d5fd4da0	*
H	794	245	99.2	-	0	0	683I245M457I	25969d0b2ca53772fd3701c91c2579ea	Panama07A.64A.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	256124514e53cbadcb1aeebf5fcf2e89	*
N	*	*	*	.	*	*	*	257bf12b3fe8ae3c89b34061bbbb0eac	*
N	*	*	*	.	*	*	*	258ae21ca79e2644f37d4c3119801fed	*
N	*	*	*	.	*	*	*	259978c957362c36d891fd73af4a1a98	*
N	*	*	*	.	*	*	*	25a91349605ad70faa29cdbe0f0552e4	*
N	*	*	*	.	*	*	*	25d1bbf576474c9ff7321a9f5fd507d8	*
N	*	*	*	.	*	*	*	25b37e2316a88fd3520e6739f706f471	*
N	*	*	*	.	*	*	*	2632b67244933a0fa1efc61286d9e63e	*
N	*	*	*	.	*	*	*	2604c985e0937519d673c424bc8d32fc	*
N	*	*	*	.	*	*	*	25d8542706482faf22dea5ffb8205b00	*
N	*	*	*	.	*	*	*	260dc91ce2fd6949337fcdc3f00364d9	*
N	*	*	*	.	*	*	*	2635d7a78931f45c70910fa49d8ddfe9	*
N	*	*	*	.	*	*	*	263dd6480a6ea4db6a99efa02bcdb0db	*
N	*	*	*	.	*	*	*	2651f4f55ebc725b002a21c13a086209	*
N	*	*	*	.	*	*	*	263aba6af97334b3dc7144d69ca53d95	*
H	1343	245	100	+	0	0	477I245M683I	2702d2615664b4d5cf93237d413cc9c1	CC4F.USA.Wild.Bd.Inhibitory
H	98	245	100	-	0	0	35I245M271I	2747fc4ba9e98a5dc49dc12f5843a65c	Mada.1155.Madagascar.Wild.Bd.Inhibitory
H	62	245	99.6	-	0	0	64I108MI137M304I	27230ffb59d65c0fed99489375bb32bf	Mada.1421.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	265ad91f5c79dfdc85429ecc344c8cd0	*
H	1165	245	99.6	-	0	0	71I245M361I	26ce4deec59a11fdd02ec493e844d0ca	Mada.276.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2698a36b6a02803f0966173a37693832	*
H	122	245	99.2	-	0	0	76I245M291I	27bbe6394ff15bd981b505fb6b307914	Mada.1640.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	26c0698af72c862dfc89792e5cefc13f	*
N	*	*	*	.	*	*	*	26e6e178b66b47c75cc1d711b6d28237	*
N	*	*	*	.	*	*	*	26f73284634c881eb399523a59db3969	*
N	*	*	*	.	*	*	*	271069548160708defd58f3a0bdc2089	*
N	*	*	*	.	*	*	*	2761d7b1c9296ddc841f7d5caf695334	*
N	*	*	*	.	*	*	*	277a44a61efabb07934b85a1731504c1	*
N	*	*	*	.	*	*	*	277d7b80032f3b7aa1b65d1a0d38e0b5	*
N	*	*	*	.	*	*	*	27962268d245c6b0a90b078790d688e6	*
N	*	*	*	.	*	*	*	2787b20896064a0794c37a1d3d780dbd	*
N	*	*	*	.	*	*	*	27963cf2d928281f06e764e36c6c4967	*
N	*	*	*	.	*	*	*	27f761b6fc5fe6d79f8af1d9c8cca207	*
N	*	*	*	.	*	*	*	27df1658329e1faac28cab871c46765e	*
H	891	245	99.6	-	0	0	77I245M285I	28c027fa99128787d87a32ec04d4d30d	Mada.1680.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2878e99ba03722468ba455e69dc8bb75	*
H	1300	245	99.6	+	0	0	471I245M677I	28ea35b8d8adc5189bc9a1f0c2cdccf7	ABZ.EC098.Ecuador.Captive.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	281d04bed38e6987f7d87dddafd715e3	*
N	*	*	*	.	*	*	*	2846fc1a6a478ca43ec2b75604a8521e	*
N	*	*	*	.	*	*	*	282edcb3e1d3fadc99ceb07e496b0d61	*
N	*	*	*	.	*	*	*	289283d9a98371eaf4c7578e92d5ec21	*
N	*	*	*	.	*	*	*	28550e356ed494bf660971ae233461b9	*
N	*	*	*	.	*	*	*	287f490652bb268ac6e840412bea2931	*
H	31	245	99.6	-	0	0	67I245M437I	29085fbb82e18ff1c789e9f237dce1db	Mada.655.Madagascar.Wild.Bd.Inhibitory
H	711	245	99.6	+	0	0	456I245M144I	292f5a194f75b9052a5cbf41c2df5e43	Panama07A.27F.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	289ff83f9d8e49bf56b617c2a1ab7fd1	*
N	*	*	*	.	*	*	*	28b1ed15260203ab2ae3eed5cf5d6f84	*
H	892	245	99.6	+	0	0	452I245M678I	298026d315c519f1f24be6f225c34b3d	BFE9A.USA.Wild.Bd.Inhibitory
H	166	245	99.5	+	0	0	378I196M49D	29e9ebb97a63958f4a6ac6a8c0517d49	Mada.24.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	28dbc5b9f41a5772d2dfa9feaf492a5c	*
N	*	*	*	.	*	*	*	28f543c445784cdcc25d26b80c8acb0d	*
N	*	*	*	.	*	*	*	291f1107175231733f1817a188e2e8df	*
N	*	*	*	.	*	*	*	292fa27fabda7f6f2bf4e38b700375eb	*
N	*	*	*	.	*	*	*	290dc70d6f3b20deabd3c50fcdc72c48	*
N	*	*	*	.	*	*	*	294c741af57b629b819cf9aabcdca045	*
N	*	*	*	.	*	*	*	2947bd334410bdefb345168f08e332f9	*
N	*	*	*	.	*	*	*	298f0d91c74ec7c6dde83b0ee1b4781a	*
N	*	*	*	.	*	*	*	29f0be3676d18fd30ee1f3d53039378a	*
H	1030	245	99.2	-	0	0	621I245M368I	2a2919eccba6fe20b5a38f148126ec91	Panama155E.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2a071e643cea456d2e6fecb2a55158e5	*
N	*	*	*	.	*	*	*	29f0c58862ac24b7bae66e9720ad2abe	*
N	*	*	*	.	*	*	*	2a200bab3a05916328ba2a184477b2b4	*
N	*	*	*	.	*	*	*	2a20d1ce8ba8907fc29960f4716711f6	*
N	*	*	*	.	*	*	*	2a3248632a09982a7e4c01f70e8d17d8	*
N	*	*	*	.	*	*	*	2a3e5a0af8f5e5675ffedcd14b1b0c70	*
H	1184	245	99.6	+	0	0	421I245M693I	2a84b1a0f0f7a495aff9fb79a66e7c69	HP7F.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2a412f603e93d0ee6b3b1548c5d02504	*
N	*	*	*	.	*	*	*	2a5cbf5f6e77154d17ca1883ceb609e6	*
N	*	*	*	.	*	*	*	2a4d8ce6380431260e036b933eafe9d8	*
N	*	*	*	.	*	*	*	2a70e5759a7022602e23df0948848289	*
N	*	*	*	.	*	*	*	2a7cb59b16b0adb7b0cf737a9ec32ad5	*
N	*	*	*	.	*	*	*	2a721e0f1ac45b3f77eb1606209a2761	*
N	*	*	*	.	*	*	*	2a8a33b0d61c5980057dccca7c6beab3	*
N	*	*	*	.	*	*	*	2abbd6e2956e264bd0e9e67c6cc6dd58	*
N	*	*	*	.	*	*	*	2ac05b09223af045768545606af517de	*
N	*	*	*	.	*	*	*	2ad4208a86982158bc095f10dc985cb4	*
N	*	*	*	.	*	*	*	2ad3fd2a5f807b56bb040a06dd4470a5	*
N	*	*	*	.	*	*	*	2b30e5786958e488044c8629fe70d90f	*
N	*	*	*	.	*	*	*	2add33620be6036a0c11b7e0e4a5f385	*
N	*	*	*	.	*	*	*	2b534849c8ad914a3dd82e93617e5042	*
H	368	245	99.2	-	0	0	54I245M249I	2c395e3c97fb405122191e561a0d2230	Mada.2950.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2b65b920326f9979049706e1acc019f5	*
N	*	*	*	.	*	*	*	2b738efa3710b37f8d6d9a72ca8447e0	*
N	*	*	*	.	*	*	*	2b7aa15df1fdcb6da445b2b05c48005c	*
N	*	*	*	.	*	*	*	2b9ac7485eeb83af9913ca532b8daa04	*
N	*	*	*	.	*	*	*	2be5f3313e8eb742c0ebd7f7d57ba742	*
N	*	*	*	.	*	*	*	2bf9abd050ef0018988074d477e4f845	*
N	*	*	*	.	*	*	*	2c182de3e8dad88c263502a4be17d2f6	*
N	*	*	*	.	*	*	*	2c336693c23fd6d79bfce4ffcea05806	*
N	*	*	*	.	*	*	*	2c769814018b8bf827b818a4e90a2ec9	*
N	*	*	*	.	*	*	*	2c9b8544b90a4355e180523a10e0699d	*
H	1035	245	100	-	0	0	622I245M407I	2d47f74ecc2acaf586bfc1c17ffce3a2	BFE50E.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2c678a5c8bd2ee8f614d8996ff73ad12	*
N	*	*	*	.	*	*	*	2cbe3866e56e834b4cce500a05566fcf	*
N	*	*	*	.	*	*	*	2cb30635c02dd2be2a9b97ea1908d044	*
H	67	245	99.6	+	0	0	470I245M687I	2d288a90cdffe4804ee2292e7f8d067e	BFE41A.USA.Wild.Bd.Inhibitory
H	46	245	99.6	-	0	0	56I245M428I	2d57ada4633d26821da6e7d686058cbc	DE_0404.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	2ce7b8f869585372d68555bf1d0b0e20	*
N	*	*	*	.	*	*	*	2d2446e678eb280c22aef477ee1cab81	*
N	*	*	*	.	*	*	*	2d4133f0aeb6235934ebab649c5273d9	*
N	*	*	*	.	*	*	*	2d354ba3441ad8b5464ecc98d7846d63	*
N	*	*	*	.	*	*	*	2d57a58da1d4d03b6922703ed850f12b	*
N	*	*	*	.	*	*	*	2d6b2f3e968a2270bc9cdb6a46ed66df	*
H	1383	245	100	+	0	0	318I245M602I	2e764946c978cb6024d15751d1075540	MD_NN.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2d73e32222c747af9ee3ba959aed85ea	*
N	*	*	*	.	*	*	*	2e03101ec7c435994cc6ce0679d7a8e9	*
N	*	*	*	.	*	*	*	2e1f22e0ab1c9ca2f846cdc80b5b2218	*
N	*	*	*	.	*	*	*	2da16928fca9647afc25d0e11836551d	*
H	84	245	100	-	0	0	608I245M409I	2ef98fc64baafc0090bc7f7554f08233	Panama142O.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2e1f9bbebb3fad58eede2fd8bc5c3223	*
N	*	*	*	.	*	*	*	2e2cd60905283d71907f408f57d94912	*
N	*	*	*	.	*	*	*	2e48ce688189335be252d94ea0221817	*
N	*	*	*	.	*	*	*	2e6394dcaad1e1573188ad420db2b636	*
H	444	245	99.2	-	0	0	678I245M471I	2f6761a7fe318d114b369327e8f60043	Panama07A.60E-D.Panama.Wild.Bd.AP.Assay.Inhibitory
H	152	245	100	+	0	0	455I245M638I	2f93775b3a981bdb73e220bb372e19d6	VF204.Colombia.Captive.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	2e74aaaa007d769091bfd19c0ca1ed8c	*
N	*	*	*	.	*	*	*	2ebf23b6c937b0be7cbc1e682fdcff3b	*
N	*	*	*	.	*	*	*	2e944ddf98fd34ccefa36881e59ea4bf	*
N	*	*	*	.	*	*	*	2f06b72c313a9dd82ee2a7ac0db4816d	*
H	955	245	99.5	+	0	0	59D186M549I	2fa1d4e42fe521e1aa4fdd3d6362b5c4	Franklin18.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2ee6d8efd8034028bed8950aaab0764d	*
N	*	*	*	.	*	*	*	2f0cd6df89f70059636c23ba04698de9	*
N	*	*	*	.	*	*	*	2f26484921fa4094e06ae1dbe33037ea	*
N	*	*	*	.	*	*	*	2f6054f7fdabbbac12fe0d164e07deed	*
N	*	*	*	.	*	*	*	2f915f637be698771e432076a6160f90	*
N	*	*	*	.	*	*	*	2f97a65cacb207255ed04c73a9665414	*
H	158	245	99.2	-	0	0	76I245M315I	3006697e6cab180fd19f5f376efcb427	Mada.2004.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	2f9cd1ede1eae2c89c0c0460214d3b80	*
N	*	*	*	.	*	*	*	2f9d4a994f57e2744088ac11654fb041	*
N	*	*	*	.	*	*	*	2fbe5800811a7cdd521d9805d5b779d7	*
N	*	*	*	.	*	*	*	2fb3baa9e1c3adaa402d39c4016c6d3e	*
N	*	*	*	.	*	*	*	2ffff9cdff15894476f015c13909782a	*
N	*	*	*	.	*	*	*	2ff407e84b17d7ddad6706426e12fbf1	*
N	*	*	*	.	*	*	*	2fc835adf23ed238fb9daf6840346d23	*
N	*	*	*	.	*	*	*	30062469f7c3edb48840f96d21b76f25	*
N	*	*	*	.	*	*	*	301da01c748fad9736ace9979c4b4bf2	*
N	*	*	*	.	*	*	*	301cc2dff0861140428be301895ecbb0	*
N	*	*	*	.	*	*	*	301e61dc69d0561abac5cbd0525e1022	*
N	*	*	*	.	*	*	*	302b04e30b7d347eec3ddc2a09192218	*
N	*	*	*	.	*	*	*	3023cb512d27476532e12b5fd7572832	*
N	*	*	*	.	*	*	*	3044d84262c0f2b3f24e8d79cdf6f0a1	*
N	*	*	*	.	*	*	*	3068873411e6ffebeca586d37d143dd8	*
N	*	*	*	.	*	*	*	306afc5a47e6b708cef1e2f17df504d9	*
N	*	*	*	.	*	*	*	305d40bf3b0655b7ca46b5edcc6e56a2	*
N	*	*	*	.	*	*	*	3065a8be6df5a5757c5100f791fb74e2	*
N	*	*	*	.	*	*	*	309fa0b01268a06282fa95da7f1a7a39	*
N	*	*	*	.	*	*	*	30a8fac2ccac130502241563e19d75eb	*
N	*	*	*	.	*	*	*	30cc649f7fb209ee5eca1acb50afcd8f	*
N	*	*	*	.	*	*	*	30ecad3fb4532eb1dc16e5695e5f830a	*
N	*	*	*	.	*	*	*	30cc5abed79412ea2c6bb3cb8cdc2220	*
N	*	*	*	.	*	*	*	30bfbdf9102ab0b27d4cbf3d6b73abd0	*
N	*	*	*	.	*	*	*	30ec750ae413979f76c6e04ff6c89307	*
N	*	*	*	.	*	*	*	30f5217d46e472c2b59fdfe247dcc155	*
H	301	245	99.6	-	0	0	66I245M303I	31201bce993bdaf36917bc09aea474c1	Mada.1412.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	31070096e983ea153b0835f9c2ae81d0	*
N	*	*	*	.	*	*	*	30fa0d244b4b3d3a8e535d045c452197	*
N	*	*	*	.	*	*	*	311681a2b94e46a9385eec9f82838e49	*
N	*	*	*	.	*	*	*	3149327921032612bb93e4b90a8aa37b	*
N	*	*	*	.	*	*	*	31573ae464194cc65db6a5dc03f3ea69	*
H	740	245	100	+	0	0	43D202M551I	31ca2cdb23e9306ae90fa3e2d7aac952	FranklinA30.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	31777e820d6eb5f6bb3cebde8c6bbfa6	*
N	*	*	*	.	*	*	*	31abcaf250778383e1b449e29e4be812	*
N	*	*	*	.	*	*	*	31f253ce414c82511e3767127dd1678a	*
N	*	*	*	.	*	*	*	31d5a7934c425843253219959257f516	*
H	836	245	99.2	+	0	0	366I245M623I	32bffe0acb3de0e8a954cc4d13e6f9a0	BFE7A.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	31b4d158c5c54205dff8343e45c85829	*
N	*	*	*	.	*	*	*	32074c64648d9cb3886b045242b21adc	*
N	*	*	*	.	*	*	*	321fe15b0ac924e4562d7cb4a81b10b8	*
N	*	*	*	.	*	*	*	324c036db64aaa6bf5f7e07cd8d954de	*
N	*	*	*	.	*	*	*	3263bf62cde31b3332032e214ab57a44	*
N	*	*	*	.	*	*	*	328675b2b907472d624d3ea4f0da2afb	*
N	*	*	*	.	*	*	*	3291ab791fe91d758740e44e716387bc	*
H	135	245	99.2	-	0	0	26I245M290I	33154e48b457d38082d2e0fb3080cd6c	Mada.375.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	32ff660c7845aaa54b8d83bddb892210	*
N	*	*	*	.	*	*	*	331164b7d0bd4592282198785f74a221	*
N	*	*	*	.	*	*	*	3305240d105f928b8fdaff57e717ab57	*
N	*	*	*	.	*	*	*	3304986c679796169c5d50bc65f3eb8f	*
N	*	*	*	.	*	*	*	3313a9edc5fb9416e0f327ca8f32ed81	*
N	*	*	*	.	*	*	*	332088a5a24df3d44d01211b6f5fabf0	*
N	*	*	*	.	*	*	*	33333ab75e073add71476ef0ed56a0a0	*
N	*	*	*	.	*	*	*	33245f6ef0f2f34eee5da1ed3a2f7fd8	*
H	368	245	99.2	-	0	0	54I245M249I	33c1be77780a091c6235e6098b927bf4	Mada.2950.Madagascar.Wild.Bd.Inhibitory
H	1057	245	99.6	+	0	0	416I245M675I	3431376795a43c80dd5e881d71b68da0	BFE23C.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	334f383fd04cc552c92a4654827f5969	*
N	*	*	*	.	*	*	*	33365bb633f3ae9366258ce2ed6fa523	*
N	*	*	*	.	*	*	*	3375e708905055bf719d94924ad26e61	*
N	*	*	*	.	*	*	*	335a474af8692816fcc56941e8d46a3c	*
N	*	*	*	.	*	*	*	33977c44b9492fd11ff6a0b9f087a3c4	*
N	*	*	*	.	*	*	*	33e5c248c2277dcbf5bdde04bdcd25d8	*
N	*	*	*	.	*	*	*	340fe081389492ed6bfb12c90f2198d7	*
N	*	*	*	.	*	*	*	346532cdfb6650886a1d9e9f20a98b5b	*
N	*	*	*	.	*	*	*	3381a5160a033cb58f90ccce9eb742fd	*
N	*	*	*	.	*	*	*	345d41160c827ee9344bbf0b4ba2a2c7	*
