KO	Temperature	TimeWeekCat	Dose	mean	sd	n	se	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K00151	T14	A	d5x10.4	0.00260938225505222	0.00323212037693753	10	0.000323212037693753	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	A	d5x10.5	0.000909316980501404	0.000669235929967799	9	7.43595477741999e-05	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	A	d5x10.6	0.00278815520570321	0.00262127240455139	9	0.000291252489394599	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	A	dControl	0.0020602987546673	0.00156086072331315	3	0.000520286907771049	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	B	d5x10.3	0.00486682584014787	0.00853213894161234	8	0.00106651736770154	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	B	d5x10.4	0.0021035900072431	0.00199705660235251	8	0.000249632075294064	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	B	d5x10.5	0.00809820457367891	0.00953229411775356	8	0.0011915367647192	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	B	d5x10.6	0.0117404680112964	0.0139838672422247	10	0.00139838672422247	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T14	B	dControl	0.000529568421379773	0.000434398403848612	4	0.000108599600962153	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	A	d5x10.3	0.0017476297130566	0.00156010111230188	10	0.000156010111230188	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	A	d5x10.4	0.001295826049527	0.00128912658369385	10	0.000128912658369385	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	A	d5x10.5	0.00167990224404315	0.00143911142418539	10	0.000143911142418539	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	A	d5x10.6	0.00139499401713729	0.00180319625293145	10	0.000180319625293145	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	A	dControl	0.00134207845043364	0.00186407336543212	5	0.000372814673086424	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	B	d5x10.3	0.000778951376343787	0.000828203424930948	10	8.28203424930948e-05	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	B	d5x10.4	0.000579819186767966	0.000970702679554074	9	0.000107855853283786	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	B	d5x10.5	0.000718910335983978	0.00167284964755204	10	0.000167284964755204	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	B	d5x10.6	0.00257467754794271	0.00332747773798132	10	0.000332747773798132	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T22	B	dControl	0.000175511194903232	0.000146269300115283	5	2.92538600230566e-05	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	A	d5x10.3	0.00616739724242916	0.00787483488405581	10	0.000787483488405581	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	A	d5x10.4	0.011173736407564	0.0133431296193823	10	0.00133431296193823	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	A	d5x10.5	0.00888887391935811	0.00991573620743192	10	0.000991573620743192	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	A	d5x10.6	0.00169403982762776	0.00160684473947339	10	0.000160684473947339	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	A	dControl	0.0115566398738625	0.0175754548968818	5	0.00351509097937637	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	B	d5x10.3	0.00588951181797373	0.00666383921120248	10	0.000666383921120248	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	B	d5x10.4	0.00778774915239027	0.00865258602770236	10	0.000865258602770236	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	B	d5x10.5	0.00307854350342421	0.00667101540094639	8	0.000833876925118299	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	B	d5x10.6	0.000459445453778279	0.000472487951514811	8	5.90609939393514e-05	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00151	T6	B	dControl	0.0125019655126132	0.0191228289126653	5	0.00382456578253307	Metabolism	Amino acid metabolism	Tyrosine metabolism	hpaE,hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehydedehydrogenase	1.2.1.60			 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00216	T14	A	d5x10.3	9.23143975344409e-05	0.000178688770690792	8	2.23360963363491e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	A	d5x10.4	0.000255781168840946	0.000343780613779713	10	3.43780613779713e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	A	d5x10.5	0.00024090425650104	0.000356563798195024	9	3.96181997994471e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	A	d5x10.6	0.000658952712682968	0.000847747994650277	9	9.41942216278085e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	A	dControl	1.35909851923432e-05	1.51926536300494e-05	3	5.06421787668313e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	B	d5x10.3	0.021539116198849	0.0571122274546817	8	0.00713902843183521	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	B	d5x10.4	0.00323842350707742	0.00377093234063968	8	0.00047136654257996	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	B	d5x10.5	0.0129967704164957	0.0153170741739793	8	0.00191463427174741	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	B	d5x10.6	0.00900805515512957	0.00886598874788195	10	0.000886598874788195	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T14	B	dControl	0.00116338002740533	0.00174373664429245	4	0.000435934161073112	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	A	d5x10.3	0.00252809423228975	0.00256479433607757	10	0.000256479433607757	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	A	d5x10.4	0.00653734985930692	0.00899479477557348	10	0.000899479477557348	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	A	d5x10.5	0.0165712596116283	0.0163137247434327	10	0.00163137247434327	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	A	d5x10.6	0.00359455959213678	0.00395906619892534	10	0.000395906619892534	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	A	dControl	0.0100419441643441	0.0104976524015865	5	0.00209953048031731	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	B	d5x10.3	0.0052798310082636	0.00795232513248183	10	0.000795232513248183	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	B	d5x10.4	0.00255450703476895	0.00319028305941457	9	0.000354475895490508	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	B	d5x10.5	0.00363820121288453	0.00641709937597274	10	0.000641709937597274	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	B	d5x10.6	0.0120807619526437	0.0130126092559149	10	0.00130126092559149	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T22	B	dControl	0.0014958720973195	0.00117283726309267	5	0.000234567452618534	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	A	d5x10.3	5.97251007801841e-05	0.000135846195532298	10	1.35846195532298e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	A	d5x10.4	6.28468259915095e-05	0.000168372446480071	10	1.68372446480071e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	A	d5x10.5	0.000183955108204028	0.000441422110735492	10	4.41422110735492e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	A	d5x10.6	2.5860000365618e-05	4.34015890930173e-05	10	4.34015890930173e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	A	dControl	9.00307505077835e-05	0.000128733439580256	5	2.57466879160512e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	B	d5x10.3	0.000255730361419666	0.000484995593658976	10	4.84995593658976e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	B	d5x10.4	5.36555680688372e-05	5.93914899258109e-05	10	5.93914899258109e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	B	d5x10.5	4.86493272076389e-05	6.96957080376639e-05	8	8.71196350470798e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	B	d5x10.6	0.000121593395379161	0.00024765831908269	8	3.09572898853362e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00216	T6	B	dControl	8.51180636963456e-05	0.000143139202845805	5	2.8627840569161e-05	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	entA	2,3-dihydro-2,3-dihydroxybenzoatedehydrogenase	1.3.1.28			 entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00284	T14	A	d5x10.3	0.00242224365220765	0.00284828149666928	8	0.00035603518708366	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.3	0.00242224365220765	0.00284828149666928	8	0.00035603518708366	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.3	0.00242224365220765	0.00284828149666928	8	0.00035603518708366	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.4	0.00356062047529036	0.00441005048114634	10	0.000441005048114634	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.4	0.00356062047529036	0.00441005048114634	10	0.000441005048114634	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.4	0.00356062047529036	0.00441005048114634	10	0.000441005048114634	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.5	0.00160245003452698	0.00217200286033683	9	0.000241333651148537	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.5	0.00160245003452698	0.00217200286033683	9	0.000241333651148537	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.5	0.00160245003452698	0.00217200286033683	9	0.000241333651148537	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.6	0.00501565542932981	0.00611674096402283	9	0.000679637884891425	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	A	d5x10.6	0.00501565542932981	0.00611674096402283	9	0.000679637884891425	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
