KO	Temperature	Dose	delta	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K00284	T14	5.00E+03	-0.000429298	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+03	-0.000429298	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-2.18E-03	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+04	-0.002180485	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	3.25E-04	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+05	0.000325405	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-0.004837727	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	5.00E+06	-4.84E-03	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-0.003602672	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-0.003602672	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-0.003602672	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T14	0	-3.60E-03	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+03	0.000132725	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+04	0.000359046	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+05	0.00050648	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	5.00E+06	-0.000667616	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T22	0	-0.000675299	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+03	-0.005594652	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+04	-0.007560245	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+05	-0.010533368	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+05	-0.010533368	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+05	-0.010533368	Metabolism	Energy metabolism	Nitrogen metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+05	-0.010533368	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00284	T6	5.00E+05	-0.010533368	Protein families: metabolisms	Enzymes	Peptidases	GLU,gltS	glutamatesynthase(ferredoxin)	1.4.7.1			 GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
